"id","date_time","trial","trial_mode","stimulus","stimulus_local","stimulus_global","position","x_position","y_position","correct_response","response","level","congruence","ACC","RT"
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","s","loc","inc",0,2414.999962
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,2769.999981
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,1523.000002
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,1148.000002
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,842.000008
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,1107.000113
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,1161.999941
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,1077.000141
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,779.000044
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,645.999908
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,644.999981
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,395.999908
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,545.000076
335,"2020-01-22_12h05.24.132",NA,"practice","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,578.999996
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,644.999981
335,"2020-01-22_12h05.24.132",NA,"practice","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,529.000044
335,"2020-01-22_12h05.24.132",1,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,758.999825
335,"2020-01-22_12h05.24.132",2,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,741.999865
335,"2020-01-22_12h05.24.132",3,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,759.000063
335,"2020-01-22_12h05.24.132",4,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,441.999912
335,"2020-01-22_12h05.24.132",5,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,557.999849
335,"2020-01-22_12h05.24.132",6,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,674.999952
335,"2020-01-22_12h05.24.132",7,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,657.999992
335,"2020-01-22_12h05.24.132",8,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,655.999899
335,"2020-01-22_12h05.24.132",9,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,974.999905
335,"2020-01-22_12h05.24.132",10,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,875.999928
335,"2020-01-22_12h05.24.132",11,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,577.99983
335,"2020-01-22_12h05.24.132",12,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,677.999973
335,"2020-01-22_12h05.24.132",13,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,644.000053
335,"2020-01-22_12h05.24.132",14,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,691.999912
335,"2020-01-22_12h05.24.132",15,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,560.99987
335,"2020-01-22_12h05.24.132",16,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,528.000116
335,"2020-01-22_12h05.24.132",17,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,625.999928
335,"2020-01-22_12h05.24.132",18,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,594.000101
335,"2020-01-22_12h05.24.132",19,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,643.999815
335,"2020-01-22_12h05.24.132",20,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,575.999975
335,"2020-01-22_12h05.24.132",21,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,509.99999
335,"2020-01-22_12h05.24.132",22,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,377.000093
335,"2020-01-22_12h05.24.132",23,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,644.000053
335,"2020-01-22_12h05.24.132",24,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,559.000015
335,"2020-01-22_12h05.24.132",25,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,375
335,"2020-01-22_12h05.24.132",26,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,544.000149
335,"2020-01-22_12h05.24.132",27,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,512.000084
335,"2020-01-22_12h05.24.132",28,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,644.999981
335,"2020-01-22_12h05.24.132",29,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,575.999975
335,"2020-01-22_12h05.24.132",30,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,528.000116
335,"2020-01-22_12h05.24.132",31,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,594.000101
335,"2020-01-22_12h05.24.132",32,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,494.999886
335,"2020-01-22_12h05.24.132",33,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,694.000006
335,"2020-01-22_12h05.24.132",34,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,860.999823
335,"2020-01-22_12h05.24.132",35,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,595.000029
335,"2020-01-22_12h05.24.132",36,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,609.999895
335,"2020-01-22_12h05.24.132",37,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,577.99983
335,"2020-01-22_12h05.24.132",38,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,545.000076
335,"2020-01-22_12h05.24.132",39,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,427.000046
335,"2020-01-22_12h05.24.132",40,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,545.000076
335,"2020-01-22_12h05.24.132",41,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,461.999893
335,"2020-01-22_12h05.24.132",42,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,511.999846
335,"2020-01-22_12h05.24.132",43,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,644.000053
335,"2020-01-22_12h05.24.132",44,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,610.999823
335,"2020-01-22_12h05.24.132",45,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,644.000053
335,"2020-01-22_12h05.24.132",46,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,628.000021
335,"2020-01-22_12h05.24.132",47,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,544.000149
335,"2020-01-22_12h05.24.132",48,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,494.000196
335,"2020-01-22_12h05.24.132",49,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,578.999996
335,"2020-01-22_12h05.24.132",50,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,595.000029
335,"2020-01-22_12h05.24.132",51,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,644.000053
335,"2020-01-22_12h05.24.132",52,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,610.999823
335,"2020-01-22_12h05.24.132",53,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,500.999928
335,"2020-01-22_12h05.24.132",54,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,562.000036
335,"2020-01-22_12h05.24.132",55,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,427.000046
335,"2020-01-22_12h05.24.132",56,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,694.999933
335,"2020-01-22_12h05.24.132",57,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,611.999989
335,"2020-01-22_12h05.24.132",58,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,544.000149
335,"2020-01-22_12h05.24.132",59,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,694.000006
335,"2020-01-22_12h05.24.132",60,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,677.999973
335,"2020-01-22_12h05.24.132",61,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,394.999981
335,"2020-01-22_12h05.24.132",62,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,628.000021
335,"2020-01-22_12h05.24.132",63,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,510.999918
335,"2020-01-22_12h05.24.132",64,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","s","loc","inc",0,545.000076
335,"2020-01-22_12h05.24.132",65,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,809.999943
335,"2020-01-22_12h05.24.132",66,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,878.000021
335,"2020-01-22_12h05.24.132",67,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,927.999973
335,"2020-01-22_12h05.24.132",68,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,696.000099
335,"2020-01-22_12h05.24.132",69,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,595.000029
335,"2020-01-22_12h05.24.132",70,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,774.999857
335,"2020-01-22_12h05.24.132",71,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,642.999887
335,"2020-01-22_12h05.24.132",72,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,676.000118
335,"2020-01-22_12h05.24.132",73,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,512.000084
335,"2020-01-22_12h05.24.132",74,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,462.000132
335,"2020-01-22_12h05.24.132",75,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,658.99992
335,"2020-01-22_12h05.24.132",76,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,542.999983
335,"2020-01-22_12h05.24.132",77,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,578.999996
335,"2020-01-22_12h05.24.132",78,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,794.999838
335,"2020-01-22_12h05.24.132",79,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,529.000044
335,"2020-01-22_12h05.24.132",80,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,512.000084
335,"2020-01-22_12h05.24.132",81,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"s","s","loc","inc",1,529.000044
335,"2020-01-22_12h05.24.132",82,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"s","s","loc","inc",1,695.000172
335,"2020-01-22_12h05.24.132",83,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"s","s","loc","inc",1,628.999949
335,"2020-01-22_12h05.24.132",84,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","loc","con",1,411.999941
335,"2020-01-22_12h05.24.132",85,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"h","h","loc","inc",1,595.000029
335,"2020-01-22_12h05.24.132",86,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"s","s","loc","inc",1,695.000172
335,"2020-01-22_12h05.24.132",87,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","loc","con",1,661.999941
335,"2020-01-22_12h05.24.132",88,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","loc","con",1,678.999901
335,"2020-01-22_12h05.24.132",89,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","loc","con",1,529.000044
335,"2020-01-22_12h05.24.132",90,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"h","h","loc","inc",1,795.000076
335,"2020-01-22_12h05.24.132",91,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","loc","con",1,894.999981
335,"2020-01-22_12h05.24.132",92,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"h","h","loc","inc",1,628.999949
335,"2020-01-22_12h05.24.132",93,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","loc","con",1,577.99983
335,"2020-01-22_12h05.24.132",94,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"h","h","loc","inc",1,1210.999966
335,"2020-01-22_12h05.24.132",95,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","loc","con",1,644.999981
335,"2020-01-22_12h05.24.132",96,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","loc","con",1,561.000109
335,"2020-01-22_12h05.24.132",97,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,778.000116
335,"2020-01-22_12h05.24.132",98,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,511.000156
335,"2020-01-22_12h05.24.132",99,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,561.000109
335,"2020-01-22_12h05.24.132",100,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,512.000084
335,"2020-01-22_12h05.24.132",101,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,578.000069
335,"2020-01-22_12h05.24.132",102,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,562.000036
335,"2020-01-22_12h05.24.132",103,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,677.999973
335,"2020-01-22_12h05.24.132",104,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,546.000004
335,"2020-01-22_12h05.24.132",105,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,479.000092
335,"2020-01-22_12h05.24.132",106,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,562.000036
335,"2020-01-22_12h05.24.132",107,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,529.000044
335,"2020-01-22_12h05.24.132",108,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,444.999933
335,"2020-01-22_12h05.24.132",109,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,361.999989
335,"2020-01-22_12h05.24.132",110,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","s","glo","con",0,478.999853
335,"2020-01-22_12h05.24.132",111,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,3894.999981
335,"2020-01-22_12h05.24.132",112,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,762.000084
335,"2020-01-22_12h05.24.132",113,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,845.999956
335,"2020-01-22_12h05.24.132",114,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,695.999861
335,"2020-01-22_12h05.24.132",115,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,527.999878
335,"2020-01-22_12h05.24.132",116,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,828.999996
335,"2020-01-22_12h05.24.132",117,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,796.000004
335,"2020-01-22_12h05.24.132",118,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,611.000061
335,"2020-01-22_12h05.24.132",119,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,646.000147
335,"2020-01-22_12h05.24.132",120,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,611.999989
335,"2020-01-22_12h05.24.132",121,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,796.000004
335,"2020-01-22_12h05.24.132",122,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,893.000126
335,"2020-01-22_12h05.24.132",123,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,845.999956
335,"2020-01-22_12h05.24.132",124,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,561.000109
335,"2020-01-22_12h05.24.132",125,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,661.999941
335,"2020-01-22_12h05.24.132",126,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,996.000051
335,"2020-01-22_12h05.24.132",127,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,611.999989
335,"2020-01-22_12h05.24.132",128,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,478.999853
335,"2020-01-22_12h05.24.132",129,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,661.999941
335,"2020-01-22_12h05.24.132",130,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,660.000086
335,"2020-01-22_12h05.24.132",131,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,478.000164
335,"2020-01-22_12h05.24.132",132,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,445.000172
335,"2020-01-22_12h05.24.132",133,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","s","glo","con",0,545.000076
335,"2020-01-22_12h05.24.132",134,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,812.000036
335,"2020-01-22_12h05.24.132",135,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,1378.999949
335,"2020-01-22_12h05.24.132",136,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,644.000053
335,"2020-01-22_12h05.24.132",137,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,428.000212
335,"2020-01-22_12h05.24.132",138,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,611.999989
335,"2020-01-22_12h05.24.132",139,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,762.000084
335,"2020-01-22_12h05.24.132",140,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,677.000046
335,"2020-01-22_12h05.24.132",141,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,713.000059
335,"2020-01-22_12h05.24.132",142,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,795.000076
335,"2020-01-22_12h05.24.132",143,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,661.999941
335,"2020-01-22_12h05.24.132",144,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,628.000021
335,"2020-01-22_12h05.24.132",145,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,694.999933
335,"2020-01-22_12h05.24.132",146,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,461.999893
335,"2020-01-22_12h05.24.132",147,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,444.999933
335,"2020-01-22_12h05.24.132",148,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,562.000036
335,"2020-01-22_12h05.24.132",149,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,595.000029
335,"2020-01-22_12h05.24.132",150,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,362.999916
335,"2020-01-22_12h05.24.132",151,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,479.000092
335,"2020-01-22_12h05.24.132",152,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,479.000092
335,"2020-01-22_12h05.24.132",153,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,345.999956
335,"2020-01-22_12h05.24.132",154,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,629.000187
335,"2020-01-22_12h05.24.132",155,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","s","glo","inc",0,661.000013
335,"2020-01-22_12h05.24.132",156,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,1045.000076
335,"2020-01-22_12h05.24.132",157,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,911.999941
335,"2020-01-22_12h05.24.132",158,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,1095.000029
335,"2020-01-22_12h05.24.132",159,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,1095.000029
335,"2020-01-22_12h05.24.132",160,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,595.000029
335,"2020-01-22_12h05.24.132",161,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,712.000132
335,"2020-01-22_12h05.24.132",162,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,546.000004
335,"2020-01-22_12h05.24.132",163,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,577.99983
335,"2020-01-22_12h05.24.132",164,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,460.999966
335,"2020-01-22_12h05.24.132",165,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,446.000099
335,"2020-01-22_12h05.24.132",166,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,560.99987
335,"2020-01-22_12h05.24.132",167,"test","bigSsmallS.png","S","S","down_left",-0.2,-0.2,"s","s","glo","con",1,744.999886
335,"2020-01-22_12h05.24.132",168,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","h","glo","inc",1,861.999989
335,"2020-01-22_12h05.24.132",169,"test","bigSsmallH.png","H","S","down_right",0.2,-0.2,"s","s","glo","inc",1,611.999989
335,"2020-01-22_12h05.24.132",170,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","s","glo","inc",1,628.000021
335,"2020-01-22_12h05.24.132",171,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,546.000004
335,"2020-01-22_12h05.24.132",172,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,661.000013
335,"2020-01-22_12h05.24.132",173,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,478.999853
335,"2020-01-22_12h05.24.132",174,"test","bigHsmallS.png","S","H","up_right",0.2,0.2,"h","h","glo","inc",1,444.000006
335,"2020-01-22_12h05.24.132",175,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,510.999918
335,"2020-01-22_12h05.24.132",176,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,746.000051
335,"2020-01-22_12h05.24.132",177,"test","bigHsmallH.png","H","H","down_left",-0.2,-0.2,"h","h","glo","con",1,661.999941
335,"2020-01-22_12h05.24.132",178,"test","bigHsmallS.png","S","H","up_left",-0.2,0.2,"h","h","glo","inc",1,995.000124
335,"2020-01-22_12h05.24.132",179,"test","bigSsmallH.png","H","S","down_left",-0.2,-0.2,"s","s","glo","inc",1,711.000204
335,"2020-01-22_12h05.24.132",180,"test","bigSsmallS.png","S","S","down_right",0.2,-0.2,"s","s","glo","con",1,729.000092
335,"2020-01-22_12h05.24.132",181,"test","bigSsmallH.png","H","S","up_left",-0.2,0.2,"s","s","glo","inc",1,861.999989
335,"2020-01-22_12h05.24.132",182,"test","bigSsmallH.png","H","S","up_right",0.2,0.2,"s","h","glo","inc",0,409.999847
335,"2020-01-22_12h05.24.132",183,"test","bigSsmallS.png","S","S","up_right",0.2,0.2,"s","s","glo","con",1,678.999901
335,"2020-01-22_12h05.24.132",184,"test","bigHsmallH.png","H","H","up_left",-0.2,0.2,"h","h","glo","con",1,679.000139
335,"2020-01-22_12h05.24.132",185,"test","bigHsmallH.png","H","H","up_right",0.2,0.2,"h","h","glo","con",1,626.999855
335,"2020-01-22_12h05.24.132",186,"test","bigHsmallH.png","H","H","down_right",0.2,-0.2,"h","h","glo","con",1,628.999949
335,"2020-01-22_12h05.24.132",187,"test","bigHsmallS.png","S","H","down_right",0.2,-0.2,"h","h","glo","inc",1,462.000132
335,"2020-01-22_12h05.24.132",188,"test","bigSsmallS.png","S","S","up_left",-0.2,0.2,"s","s","glo","con",1,449.00012
335,"2020-01-22_12h05.24.132",189,"test","bigHsmallS.png","S","H","down_left",-0.2,-0.2,"h","s","glo","inc",0,842.999935
